dataset,item,difficulty,SE
preschool_sel,X183,3.728137938,0.60575332
preschool_sel,X184,1.973605272,0.339680202
preschool_sel,X185,3.925536632,1.040982249
preschool_sel,X186,3.146985133,0.767953913
preschool_sel,X187,-2.455319526,0.317570785
preschool_sel,X188,-2.455319526,0.317570785
preschool_sel,X189,-2.996547339,0.365068388
preschool_sel,X190,-1.143971694,0.277232668
preschool_sel,X191,-2.049331569,0.297425222
preschool_sel,X192,-1.887129057,0.290617278
preschool_sel,X193,-1.480499243,0.282256141
preschool_sel,X194,-1.132532268,0.281903206
preschool_sel,X195,-1.903124982,0.29655929
preschool_sel,X196,-0.517395907,0.290948809
preschool_sel,X197,-1.511763831,0.285855499
preschool_sel,X198,-0.816723621,0.282966205
preschool_sel,X199,-1.483991409,0.282866135
preschool_sel,X200,-0.816723621,0.282966205
preschool_sel,X201,-1.32170291,0.285986095
preschool_sel,X202,-1.713801534,0.293516027
preschool_sel,X203,-1.588841033,0.287435268
preschool_sel,X204,-1.666872219,0.28934746
preschool_sel,X205,-1.87090178,0.292897692
preschool_sel,X206,2.03631388,0.669255541
preschool_sel,X207,2.69918972,0.88295326
preschool_sel,X208,2.047365711,0.785903962
preschool_sel,X209,2.047365711,0.785903962
preschool_sel,X210,2.047365711,0.785903962
preschool_sel,X211,2.69918972,0.88295326
preschool_sel,X212,1.49635373,0.743868983
preschool_sel,X213,1.49635373,0.743868983
preschool_sel,X214,1.546911461,0.905008732
preschool_sel,X215,1.546911461,0.905008732
preschool_sel,X216,3.409678348,1.184166129
preschool_sel,X217,3.409678348,1.184166129
preschool_sel,X218,3.409678348,1.184166129
preschool_sel,X219,2.36077356,0.962104352
preschool_sel,X220,2.36077356,0.962104352
preschool_sel,X221,3.409678348,1.184166129
preschool_sel,X222,-0.537510503,1.400613306
preschool_sel,X223,2.675611452,1.377426874
preschool_sel,X224,2.675611452,1.377426874
preschool_sel,X225,1.088516201,1.255183965
preschool_sel,X226,1.986155033,1.652295353
previc_bohn2023,X1,-2.958326282,0.469541706
previc_bohn2023,X2,-2.249692098,0.291194248
previc_bohn2023,X3,1.237349051,0.082878572
previc_bohn2023,X4,-0.46390633,0.113223878
previc_bohn2023,X5,2.126355101,0.089048409
previc_bohn2023,X6,-0.589266311,0.118672727
previc_bohn2023,X7,2.322733079,0.092544776
previc_bohn2023,X8,1.284705486,0.082860075
previc_bohn2023,X9,1.838307777,0.085456268
previc_bohn2023,X10,-3.556122253,0.724526192
previc_bohn2023,X11,2.383508585,0.093820727
previc_bohn2023,X12,1.421028308,0.08301435
previc_bohn2023,X13,2.873339701,0.108128501
previc_bohn2023,X14,-2.558939512,0.357174631
previc_bohn2023,X15,0.912840341,0.084015567
previc_bohn2023,X16,0.480553561,0.08843962
previc_bohn2023,X17,-0.924596734,0.136795857
previc_bohn2023,X18,0.089936873,0.095755423
previc_bohn2023,X19,-0.326953292,0.107970967
previc_bohn2023,X20,-2.419441434,0.325480784
previc_bohn2023,X21,2.287257377,0.091843943
previc_bohn2023,X22,-2.249692098,0.291194248
previc_bohn2023,X23,-1.180503826,0.154849313
previc_bohn2023,X24,1.752459736,0.084701371
previc_bohn2023,X25,-2.358459614,0.312650966
previc_bohn2023,X26,2.446584479,0.095249492
previc_bohn2023,X27,-1.775389514,0.216071065
previc_bohn2023,X28,-0.315232305,0.10755292
previc_bohn2023,X29,2.628685542,0.100018505
previc_bohn2023,X30,-0.412281729,0.11116203
previc_bohn2023,X31,0.78150641,0.084992054
previc_bohn2023,X32,1.82866324,0.085364598
previc_bohn2023,X33,-0.626735882,0.120430213
previc_bohn2023,X34,-2.558939512,0.357174631
previc_bohn2023,X35,0.550435606,0.087481751
previc_bohn2023,X36,-0.827615476,0.13096935
previc_bohn2023,X37,1.151304702,0.083007415
previc_bohn2023,X38,1.456759585,0.083105938
previc_bohn2023,X39,2.455184992,0.095452823
previc_bohn2023,X40,1.809457351,0.085187265
previc_bohn2023,X41,-2.731378551,0.401374705
previc_bohn2023,X42,1.394293051,0.082959762
previc_bohn2023,X43,-2.249692098,0.291194248
previc_bohn2023,X44,-3.294851714,0.597151486
previc_bohn2023,X45,-0.269408345,0.105963819
previc_bohn2023,X46,1.582946074,0.083601622
previc_bohn2023,X47,-1.959068152,0.241908567
previc_bohn2023,X48,-2.731378551,0.401374705
previc_bohn2023,X49,-3.106453695,0.521328205
previc_bohn2023,X50,-1.426389813,0.176478596
previc_bohn2023,X51,1.815847215,0.085245496
previc_bohn2023,X52,-2.419441434,0.325480784
previc_bohn2023,X53,2.140793951,0.089274677
previc_bohn2023,X54,-2.731378551,0.401374705
previc_bohn2023,X55,0.329986754,0.090849772
previc_bohn2023,X56,-0.764912772,0.127467706
previc_bohn2023,X57,0.141544895,0.094583053
previc_bohn2023,X58,0.85707085,0.084392733
previc_bohn2023,X59,2.472528933,0.095869218
previc_bohn2023,X60,0.216087125,0.093006151
previc_bohn2023,X61,0.310837323,0.09119162
previc_bohn2023,X62,-1.673100957,0.20325745
previc_bohn2023,X63,0.378919053,0.090013106
previc_bohn2023,X64,-2.958326282,0.469541706
previc_bohn2023,X65,0.553877002,0.087437119
previc_bohn2023,X66,3.24609576,0.125061829
previc_bohn2023,X67,2.166301857,0.089685935
previc_bohn2023,X68,0.264074037,0.092061251
previc_bohn2023,X69,3.071547829,0.116368968
previc_bohn2023,X70,2.663079253,0.101034335
previc_bohn2023,X71,-0.764912772,0.127467706
previc_bohn2023,X72,1.546673835,0.083431424
previc_bohn2023,X73,-0.269408345,0.105963819
previc_bohn2023,X74,-3.106453695,0.521328205
previc_bohn2023,X75,2.184716453,0.089992101
previc_bohn2023,X76,-0.303619889,0.10714344
previc_bohn2023,X77,0.17922209,0.093769131
previc_bohn2023,X78,1.71181811,0.084391182
previc_bohn2023,X79,1.127481748,0.083064886
previc_bohn2023,X80,-0.110565519,0.10098345
previc_bohn2023,X81,-2.731378551,0.401374705
previc_bohn2023,X82,2.041642137,0.087813416
previc_bohn2023,X83,-1.500726326,0.183970701
previc_bohn2023,X84,1.007428194,0.083499743
previc_bohn2023,X85,-0.567381331,0.117674433
previc_bohn2023,X86,1.01347728,0.083471989
previc_bohn2023,X87,-2.640070617,0.377232733
previc_bohn2023,X88,0.018416688,0.097493961
previc_bohn2023,X89,2.003814489,0.08731156
previc_bohn2023,X90,-1.294797114,0.164330861
previc_bohn2023,X91,0.574426592,0.087175501
previc_bohn2023,X92,-0.649852327,0.121545578
previc_bohn2023,X93,-1.091202943,0.148076666
previc_bohn2023,X94,-2.485896422,0.340157882
previc_bohn2023,X95,-2.640070617,0.377232733
previc_bohn2023,X96,2.283358398,0.091768848
previc_bohn2023,X97,-0.258204934,0.105586078
previc_bohn2023,X98,-1.775389514,0.216071065
previc_bohn2023,X99,0.054586579,0.096597882
previc_bohn2023,X100,-0.855726889,0.132605659
previc_bohn2023,X101,1.163199142,0.082982267
previc_bohn2023,X102,-2.485896422,0.340157882
previc_bohn2023,X103,2.777362566,0.10469474
previc_bohn2023,X104,-1.481513707,0.181988777
previc_bohn2023,X105,-1.722605477,0.209325211
previc_bohn2023,X106,0.694509013,0.085810862
previc_bohn2023,X107,-2.640070617,0.377232733
previc_bohn2023,X108,1.225501924,0.082889011
previc_bohn2023,X109,1.690097339,0.084237587
previc_bohn2023,X110,1.38835797,0.082949258
previc_bohn2023,X111,0.216087125,0.093006151
previc_bohn2023,X112,-0.538853593,0.116403615
previc_bohn2023,X113,3.078566406,0.116691285
previc_bohn2023,X114,0.931280779,0.083902853
previc_bohn2023,X115,-2.302098712,0.301311046
previc_bohn2023,X116,-1.207726711,0.157022336
previc_bohn2023,X117,1.976657857,0.086969598
previc_bohn2023,X118,1.355746801,0.082901988
previc_bohn2023,X119,1.034605326,0.083379944
previc_bohn2023,X120,-0.649852327,0.121545578
previc_bohn2023,X121,-0.457328095,0.112955453
previc_bohn2023,X122,0.013834861,0.097609975
previc_bohn2023,X123,1.148329406,0.083014074
previc_bohn2023,X124,0.111639335,0.095254194
previc_bohn2023,X125,1.739910697,0.084602402
previc_bohn2023,X126,-0.560181,0.117350452
previc_bohn2023,X127,0.045623218,0.096816697
previc_bohn2023,X128,0.77513924,0.085047262
previc_bohn2023,X129,1.346860521,0.082892168
previc_bohn2023,X130,-2.358459614,0.312650966
previc_bohn2023,X131,-1.391545983,0.173126992
previc_bohn2023,X132,-0.504178331,0.114904344
previc_bohn2023,X133,2.867479264,0.107908938
previc_bohn2023,X134,-1.561191445,0.190422022
previc_bohn2023,X135,-0.945198675,0.138100999
previc_bohn2023,X136,1.040629955,0.083355089
previc_bohn2023,X137,-0.140877333,0.10187334
previc_bohn2023,X138,1.860924097,0.085678164
previc_bohn2023,X139,0.768760459,0.085103311
previc_bohn2023,X140,0.608314459,0.08676222
previc_bohn2023,X141,1.028575494,0.083405439
previc_bohn2023,X142,-2.419441434,0.325480784
previc_bohn2023,X143,1.549688904,0.083444714
previc_bohn2023,X144,1.258072115,0.082865906
previc_bohn2023,X145,0.50875486,0.088041155
previc_bohn2023,X146,-0.350731939,0.108833878
previc_bohn2023,X147,-0.665543364,0.122316475
previc_bohn2023,X148,1.567807817,0.083527848
previc_bohn2023,X149,-2.249692098,0.291194248
previc_bohn2023,X150,1.394293051,0.082959762
previc_bohn2023,X151,-2.031431878,0.253164259
previc_bohn2023,X152,-2.111361359,0.266356097
previc_bohn2023,X153,-0.818417267,0.130442999
previc_bohn2023,X154,-1.520393784,0.186033172
previc_bohn2023,X155,-0.156286175,0.102336341
previc_bohn2023,X156,-2.070349332,0.259485367
previc_bohn2023,X157,-0.424978261,0.111659704
previc_bohn2023,X158,-2.958326282,0.469541706
previc_bohn2023,X159,1.308377557,0.082864752
previc_bohn2023,X160,-0.457328095,0.112955453
previc_bohn2023,X161,-0.405983733,0.110917407
previc_bohn2023,X162,2.148050294,0.089390164
previc_bohn2023,X163,0.771951313,0.085075181
previc_bohn2023,X164,-2.154716021,0.273859339
previc_bohn2023,X165,3.016967159,0.113936136
previc_bohn2023,X166,1.650033512,0.083976267
previc_bohn2023,X167,1.579915462,0.083586537
previc_bohn2023,X168,-2.200708175,0.282096676
previc_bohn2023,X169,-0.626735882,0.120430213
previc_bohn2023,X170,-0.258204934,0.105586078
previc_bohn2023,X171,0.162580492,0.09412433
previc_bohn2023,X172,-2.302098712,0.301311046
previc_bohn2023,X173,-0.642091811,0.12116845
previc_bohn2023,X174,-2.731378551,0.401374705
previc_bohn2023,X175,-0.405983733,0.110917407
previc_bohn2023,X176,-2.154716021,0.273859339
previc_bohn2023,X177,1.195859804,0.082925334
previc_bohn2023,X178,1.0736782,0.08322968
previc_bohn2023,X179,-0.350731939,0.108833878
previc_bohn2023,X180,-2.070349332,0.259485367
previc_bohn2023,X181,-0.100605932,0.100697027
previc_bohn2023,X182,1.743044192,0.084626846
previc_bohn2023,X183,1.598122192,0.083679539
previc_bohn2023,X184,-1.803162933,0.219738227
previc_bohn2023,X185,-0.424978261,0.111659704
previc_bohn2023,X186,0.743125524,0.085336072
previc_bohn2023,X187,0.423067534,0.089302794
previc_bohn2023,X188,-1.141154157,0.151798971
previc_bohn2023,X189,1.163199142,0.082982267
previc_bohn2023,X190,1.082667542,0.08319876
previc_bohn2023,X191,-0.560181,0.117350452
previc_bohn2023,X192,-0.681467917,0.123110432
previc_bohn2023,X193,2.137175079,0.089217526
previc_bohn2023,X194,1.070679591,0.083240298
previc_bohn2023,X195,-0.418613085,0.111409446
previc_bohn2023,X196,0.455587612,0.088806025
previc_bohn2023,X197,-1.803162933,0.219738227
previc_bohn2023,X198,-2.731378551,0.401374705
previc_bohn2023,X199,-1.141154157,0.151798971
previc_bohn2023,X200,0.701034982,0.08574457
previc_bohn2023,X201,0.69777374,0.085777598
previc_bohn2023,X202,-2.200708175,0.282096676
previc_bohn2023,X203,2.279467723,0.091694289
previc_bohn2023,X204,-2.200708175,0.282096676
previc_bohn2023,X205,2.08360337,0.08840563
previc_bohn2023,X206,1.531617856,0.08336738
previc_bohn2023,X207,-0.538853593,0.116403615
previc_bohn2023,X208,0.977093031,0.083648368
previc_bohn2023,X209,-1.861838891,0.227760632
previc_bohn2023,X210,2.52576864,0.097201504
previc_bohn2023,X211,0.915918636,0.083996339
previc_bohn2023,X212,0.076772942,0.096065344
previc_bohn2023,X213,1.293582299,0.082860741
previc_bohn2023,X214,-1.115837928,0.149891833
previc_bohn2023,X215,2.11917186,0.088937582
previc_bohn2023,X216,-0.497367961,0.114615623
previc_bohn2023,X217,1.067679874,0.083251071
previc_bohn2023,X218,-0.090716121,0.100415497
previc_bohn2023,X219,0.519243104,0.087897095
previc_bohn2023,X220,1.996998243,0.087224302
previc_bohn2023,X221,1.249192033,0.082870462
previc_bohn2023,X222,0.797374713,0.084857671
previc_bohn2023,X223,1.986807984,0.087095637
previc_bohn2023,X224,0.759170113,0.085188979
previc_bohn2023,X225,2.045110399,0.087860937
previc_bohn2023,X226,-1.649448527,0.200444454
previc_bohn2023,X227,-2.031431878,0.253164259
previc_bohn2023,X228,0.813174347,0.084728394
previc_bohn2023,X229,1.255112264,0.08286728
previc_bohn2023,X230,2.014073643,0.087444709
previc_bohn2023,X231,1.806266874,0.085158477
previc_bohn2023,X232,2.302937666,0.092149792
previc_bohn2023,X233,1.87392095,0.085810108
previc_bohn2023,X234,-0.080894709,0.100138738
previc_bohn2023,X235,-2.031431878,0.253164259
previc_bohn2023,X236,3.271210068,0.126434053
previc_bohn2023,X237,1.340937769,0.082886351
previc_bohn2023,X238,1.429951282,0.083035222
previc_bohn2023,X239,-1.99439831,0.247324348
previc_bohn2023,X240,1.091647488,0.083169231
previc_bohn2023,X241,-0.071140355,0.099866637
previc_bohn2023,X242,-1.020999584,0.143117104
previc_bohn2023,X243,1.465710186,0.08313223
previc_bohn2023,X244,-1.444365416,0.178247095
previc_bohn2023,X245,2.633546389,0.100159748
previc_bohn2023,X246,2.799281498,0.105449021
previc_bohn2023,X247,-0.381116536,0.109965895
previc_bohn2023,X248,1.349822312,0.082895296
previc_bohn2023,X249,0.027539221,0.097264661
previc_bohn2023,X250,2.52576864,0.097201504
previc_bohn2023,X251,0.671556138,0.086050385
previc_bohn2023,X252,1.926479004,0.086377136
previc_bohn2023,X253,1.534626525,0.08337987
previc_bohn2023,X254,0.102993357,0.095452436
previc_bohn2023,X255,-1.803162933,0.219738227
previc_bohn2023,X256,-1.167195874,0.153805823
previc_bohn2023,X257,2.062528299,0.088103464
previc_bohn2023,X258,0.329986754,0.090849772
previc_bohn2023,X259,0.228204902,0.09276244
previc_bohn2023,X260,-0.297853573,0.10694183
previc_bohn2023,X261,-2.200708175,0.282096676
previc_bohn2023,X262,-2.154716021,0.273859339
previc_bohn2023,X263,-1.067208908,0.14634654
previc_bohn2023,X264,-2.358459614,0.312650966
previc_bohn2023,X265,2.984171966,0.112535766
previc_bohn2023,X266,1.708708432,0.084368675
previc_bohn2023,X267,-0.894488805,0.13493175
previc_bohn2023,X268,-1.959068152,0.241908567
previc_bohn2023,X269,-0.418613085,0.111409446
previc_bohn2023,X270,0.279792217,0.091763382
previc_bohn2023,X271,0.694509013,0.085810862
previc_bohn2023,X272,1.124500388,0.083072746
previc_bohn2023,X273,1.724279923,0.084483122
previc_bohn2023,X274,-1.235806718,0.159318847
previc_bohn2023,X275,-0.405983733,0.110917407
previc_bohn2023,X276,-2.249692098,0.291194248
previc_bohn2023,X277,1.656175193,0.084014488
previc_bohn2023,X278,0.154197912,0.094305818
previc_bohn2023,X279,0.322349763,0.090985122
previc_bohn2023,X280,-1.74855884,0.212605878
previc_bohn2023,X281,-2.419441434,0.325480784
previc_bohn2023,X282,-0.966249648,0.139459901
previc_bohn2023,X283,-1.626469537,0.197763733
previc_bohn2023,X284,-2.835902636,0.431232683
previc_bohn2023,X285,1.841528946,0.085487278
previc_bohn2023,X286,-1.99439831,0.247324348
previc_bohn2023,X287,-2.419441434,0.325480784
previc_bohn2023,X288,1.246231625,0.082872272
previc_bohn2023,X289,-2.154716021,0.273859339
previc_bohn2023,X290,2.214534862,0.090504629
previc_bohn2023,X291,-0.444281415,0.112428048
previc_bohn2023,X292,-1.925285627,0.236868881
previc_bohn2023,X293,-1.604124132,0.19520549
previc_bohn2023,X294,-1.444365416,0.178247095
previc_bohn2023,X295,2.129955699,0.089104395
previc_bohn2023,X296,-1.861838891,0.227760632
previc_bohn2023,X297,1.867415712,0.085743661
previc_bohn2023,X298,-0.764912772,0.127467706
previc_bohn2023,X299,0.564172765,0.087304998
previc_bohn2023,X300,-0.437811944,0.112168952
previc_bohn2023,X301,-0.884654855,0.134333835
previc_bohn2023,X302,-2.419441434,0.325480784
previc_bohn2023,X303,-1.925285627,0.236868881
previc_bohn2023,X304,1.708708432,0.084368675
previc_bohn2023,X305,-0.140877333,0.10187334
previc_bohn2023,X306,-1.831952119,0.2236272
previc_bohn2023,X307,2.184716453,0.089992101
previc_bohn2023,X308,-1.582375891,0.192760907
previc_bohn2023,X309,0.437581074,0.089078343
previc_bohn2023,X310,-1.221655798,0.158154457
previc_bohn2023,X311,-2.485896422,0.340157882
previc_bohn2023,X312,1.755603341,0.084726613
previc_bohn2023,X313,-1.391545983,0.173126992
previc_bohn2023,X314,0.162580492,0.09412433
previc_bohn2023,X315,-1.831952119,0.2236272
previc_bohn2023,X316,1.598122192,0.083679539
previc_bohn2023,X317,-0.11557192,0.101128535
previc_bohn2023,X318,-0.524856267,0.115792479
previc_bohn2023,X319,-0.642091811,0.12116845
previc_bohn2023,X320,1.501596213,0.083251168
previc_bohn2023,X321,-2.111361359,0.266356097
previc_bohn2023,X322,0.860188045,0.084370203
previc_bohn2023,X323,0.401110049,0.089650854
previc_bohn2023,X324,1.376493557,0.082930016
previc_bohn2023,X325,2.628685542,0.100018505
previc_bohn2023,X326,-1.722605477,0.209325211
previc_bohn2023,X327,-1.426389813,0.176478596
previc_bohn2023,X328,-1.604124132,0.19520549
previc_bohn2023,X329,-1.341813835,0.168513733
previc_bohn2023,X330,1.501596213,0.083251168
previc_bohn2023,X331,-1.408788907,0.174773078
previc_bohn2023,X332,-0.894488805,0.13493175
previc_bohn2023,X333,1.564784522,0.083513586
previc_bohn2023,X334,1.790358101,0.085017757
previc_bohn2023,X335,-1.264806791,0.161750578
previc_bohn2023,X336,1.136421021,0.083042209
previc_bohn2023,X337,0.102993357,0.095452436
previc_bohn2023,X338,-1.115837928,0.149891833
previc_bohn2023,X339,-0.418613085,0.111409446
previc_bohn2023,X340,1.106594333,0.083123088
previc_bohn2023,X341,-0.252639504,0.105399979
previc_bohn2023,X342,0.360240631,0.090326282
previc_bohn2023,X343,0.594811988,0.086924198
previc_bohn2023,X344,0.170921661,0.09394545
previc_bohn2023,X345,0.674845997,0.086015443
previc_bohn2023,X346,-0.46390633,0.113223878
previc_bohn2023,X347,-2.358459614,0.312650966
previc_bohn2023,X348,0.869525747,0.084303744
previc_bohn2023,X349,0.714045611,0.085614782
previc_bohn2023,X350,2.18841949,0.090054617
previc_bohn2023,X351,1.959827776,0.086765234
previc_bohn2023,X352,-0.6041008,0.119361165
previc_bohn2023,X353,-1.99439831,0.247324348
previc_bohn2023,X354,2.034720633,0.087719343
previc_bohn2023,X355,0.264074037,0.092061251
previc_bohn2023,X356,-1.426389813,0.176478596
previc_bohn2023,X357,-1.37464542,0.171537057
previc_bohn2023,X358,-1.925285627,0.236868881
previc_bohn2023,X359,0.625097271,0.086565826
previc_bohn2023,X360,1.249192033,0.082870462
previc_bohn2023,X361,-1.009794013,0.142353888
previc_bohn2023,X362,1.385391171,0.082944227
previc_bohn2023,X363,-1.115837928,0.149891833
previc_bohn2023,X364,-2.249692098,0.291194248
previc_bohn2023,X365,0.430336543,0.089189824
previc_bohn2023,X366,-1.831952119,0.2236272
previc_bohn2023,X367,-1.279673472,0.163021247
previc_bohn2023,X368,-0.326953292,0.107970967
previc_bohn2023,X369,-2.111361359,0.266356097
previc_bohn2023,X370,1.290623362,0.082860374
previc_bohn2023,X371,2.133562343,0.089160767
previc_bohn2023,X372,1.592047064,0.083647871
previc_bohn2023,X373,-1.481513707,0.181988777
previc_bohn2023,X374,-2.200708175,0.282096676
previc_bohn2023,X375,2.133562343,0.089160767
previc_bohn2023,X376,1.01347728,0.083471989
previc_bohn2023,X377,-1.775389514,0.216071065
previc_bohn2023,X378,1.474668729,0.083159891
previc_bohn2023,X379,2.233403778,0.090839823
promis1wave1_physicalfunction,X1,-2.068212357,0.121742893
promis1wave1_physicalfunction,X2,-2.683512555,0.161788256
promis1wave1_physicalfunction,X3,-1.154362655,0.084356019
promis1wave1_physicalfunction,X4,2.1858715,0.057796023
promis1wave1_physicalfunction,X5,3.522997847,0.083552407
promis1wave1_physicalfunction,X6,-1.270640219,0.08530945
promis1wave1_physicalfunction,X7,0.261793042,0.055979688
promis1wave1_physicalfunction,X8,1.06003606,0.051904417
promis1wave1_physicalfunction,X9,1.805995826,0.054653933
promis1wave1_physicalfunction,X10,1.405253023,0.052734655
promis1wave1_physicalfunction,X11,-1.176937877,0.082643138
promis1wave1_physicalfunction,X12,-1.888281635,0.10880355
psychtools_ability,X1,-0.379262287,0.072453226
psychtools_ability,X2,-0.533946006,0.073008331
psychtools_ability,X3,0.147037037,0.071516
psychtools_ability,X4,-0.501111911,0.073106498
psychtools_ability,X5,-0.164385084,0.071199954
psychtools_ability,X6,-0.247150278,0.071214796
psychtools_ability,X7,-0.52260182,0.072744991
psychtools_ability,X8,0.46592571,0.072332571
psychtools_ability,X9,-0.912936311,0.076645843
psychtools_ability,X10,-0.968120913,0.077938447
psychtools_ability,X11,-0.548895432,0.073127958
psychtools_ability,X12,-0.687754349,0.074583699
psychtools_ability,X13,1.368626265,0.083575835
psychtools_ability,X14,1.256538838,0.081391277
psychtools_ability,X15,0.809456725,0.075115538
psychtools_ability,X16,1.418579816,0.084653134
psychtools_blot,X1,-0.642047463,0.279668983
psychtools_blot,X2,-0.158848573,0.246539201
psychtools_blot,X3,0.153267118,0.231649256
psychtools_blot,X4,-1.477670108,0.376719042
psychtools_blot,X5,0.833361717,0.213126989
psychtools_blot,X6,-0.586638387,0.275159593
psychtools_blot,X7,0.833361717,0.213126989
psychtools_blot,X8,-0.245139578,0.251492906
psychtools_blot,X9,0.328843607,0.225168458
psychtools_blot,X10,-0.036295384,0.240147199
psychtools_blot,X11,0.396012267,0.223020007
psychtools_blot,X12,-0.586638387,0.275159593
psychtools_blot,X13,-0.699620068,0.284570219
psychtools_blot,X14,1.915717482,0.215966521
psychtools_blot,X15,-0.887882506,0.302226506
psychtools_blot,X16,0.29465504,0.226330877
psychtools_blot,X17,0.189366364,0.230211447
psychtools_blot,X18,0.429038049,0.222028189
psychtools_blot,X19,0.651622098,0.216408058
psychtools_blot,X20,-0.759591751,0.289917564
psychtools_blot,X21,1.355196202,0.209772772
psychtools_blot,X22,-0.382946217,0.260230101
psychtools_blot,X23,0.620623684,0.217082637
psychtools_blot,X24,0.892625581,0.212299902
psychtools_blot,X25,0.153267118,0.231649256
psychtools_blot,X26,0.951384562,0.21159501
psychtools_blot,X27,-0.431488758,0.263562173
psychtools_blot,X28,-0.33577663,0.25712136
psychtools_blot,X29,-0.245139578,0.251492906
psychtools_blot,X30,0.002958641,0.238252721
psychtools_blot,X31,-0.82223774,0.295776434
psychtools_blot,X32,-2.036375823,0.482655282
psychtools_blot,X33,-0.533189623,0.270996617
psychtools_blot,X34,0.712958207,0.215173156
psychtools_blot,X35,0.153267118,0.231649256
psychtools_epi,X1,2.375938301,0.040235874
psychtools_epi,X2,-4.466057857,0.050015021
psychtools_epi,X3,2.151677375,0.038277702
psychtools_epi,X4,3.498626332,0.043581692
psychtools_epi,X5,0.597385097,0.03546285
psychtools_epi,X6,2.814500811,0.040523959
psychtools_epi,X7,-3.194401416,0.042582564
psychtools_epi,X8,-0.016037905,0.035286767
psychtools_epi,X9,3.138907507,0.041916465
psychtools_epi,X10,4.035398216,0.046619332
psychtools_epi,X11,3.25626083,0.042417323
psychtools_epi,X12,0.359617066,0.035374895
psychtools_epi,X13,3.09253049,0.041782016
psychtools_epi,X14,1.550327448,0.036807649
psychtools_epi,X15,0.770903341,0.035735762
psychtools_epi,X16,-1.168394276,0.036247045
psychtools_epi,X17,-2.522925055,0.039789336
psychtools_epi,X18,2.082741464,0.038055168
psychtools_epi,X19,-2.006835292,0.038191546
psychtools_epi,X20,1.26154909,0.036418705
psychtools_epi,X21,1.597453266,0.036875332
psychtools_epi,X22,-1.668316494,0.037303235
psychtools_epi,X23,0.491353636,0.03538272
psychtools_epi,X24,3.758405006,0.044998659
psychtools_epi,X25,1.604743806,0.037015397
psychtools_epi,X26,-2.307791849,0.039164442
psychtools_epi,X27,-1.271092513,0.03643839
psychtools_epi,X28,1.010740129,0.035987155
psychtools_epi,X29,-4.334480982,0.049138025
psychtools_epi,X30,-2.240483387,0.039003283
psychtools_epi,X31,-1.234507984,0.036406852
psychtools_epi,X32,-2.779559059,0.040819678
psychtools_epi,X33,0.422104993,0.035421655
psychtools_epi,X34,-0.663431619,0.035544878
psychtools_epi,X35,0.360178324,0.035360416
psychtools_epi,X36,-2.222344094,0.038779345
psychtools_epi,X37,3.428034665,0.0432332
psychtools_epi,X38,-3.588961429,0.044559923
psychtools_epi,X39,-5.31666755,0.057004673
psychtools_epi,X40,-3.247586203,0.042903866
psychtools_epi,X41,-0.379833116,0.035408952
psychtools_epi,X42,-2.819345829,0.040950906
psychtools_epi,X43,3.845427502,0.045515161
psychtools_epi,X44,3.934011304,0.046061108
psychtools_epi,X45,3.528190081,0.043776506
psychtools_epi,X46,0.429466534,0.035381198
psychtools_epi,X47,-2.8510988,0.041078738
psychtools_epi,X48,-1.517694106,0.03697652
psychtools_epi,X49,-0.806357336,0.035835485
psychtools_epi,X50,0.883502133,0.035748219
psychtools_epi,X51,-0.177738905,0.035288051
psychtools_epi,X52,-0.682804325,0.035614232
psychtools_epi,X53,-3.424220564,0.043735182
psychtools_epi,X54,0.753572221,0.035559021
psychtools_epi,X55,0.906309102,0.035719686
psychtools_epi,X56,-1.446552269,0.03672822
psychtools_epi,X57,0.415664142,0.03533189
PTAM_Kretzschmar_2017_Raven,X1,-2.730399581,0.294117779
PTAM_Kretzschmar_2017_Raven,X2,-1.148404462,0.183850088
PTAM_Kretzschmar_2017_Raven,X3,-0.869704365,0.176164061
PTAM_Kretzschmar_2017_Raven,X4,-0.594331041,0.170950541
PTAM_Kretzschmar_2017_Raven,X5,-1.148404462,0.183850088
PTAM_Kretzschmar_2017_Raven,X6,-0.575341952,0.170672602
PTAM_Kretzschmar_2017_Raven,X7,0.678923806,0.173818385
PTAM_Kretzschmar_2017_Raven,X8,1.590382864,0.205199422
PTAM_Kretzschmar_2017_Raven,X9,0.335770498,0.168771994
PTAM_Kretzschmar_2017_Raven,X10,0.41006699,0.169588484
PTAM_Kretzschmar_2017_Raven,X11,0.883212135,0.178432392
PTAM_Kretzschmar_2017_Raven,X12,-0.65176437,0.171853833
PTAM_Kretzschmar_2017_Raven,X13,1.344776671,0.193816949
PTAM_Kretzschmar_2017_Raven,X14,-0.009081929,0.166907049
PTAM_Kretzschmar_2017_Raven,X15,-0.225054996,0.167331544
PTAM_Kretzschmar_2017_Raven,X16,0.718798048,0.17462116
PTAM_Kretzschmar_2017_Raven,X17,0.171231262,0.167490428
PTAM_Kretzschmar_2017_Raven,X18,0.990762117,0.181377732
PTAM_Kretzschmar_2017_Raven,X19,2.022623584,0.231764243
PTAM_Kretzschmar_2017_Raven,X20,-1.194060817,0.185359365
quantshort,X1,-0.626497218,0.071585626
quantshort,X2,-1.068601433,0.073200291
quantshort,X3,-0.524562628,0.071405541
quantshort,X4,-0.92490556,0.072524463
quantshort,X5,-0.530544356,0.071414156
